X,Y
-40.24,4.2807479405550944e-179
-40.22,6.147022060808902e-179
-40.2,8.825521960997549e-179
-40.18,1.266912266403856e-178
-40.16,1.8183739247715e-178
-40.14,2.609458304951626e-178
-40.12,3.7441051898434705e-178
-40.1,5.371260730110379e-178
-40.08,7.704331119663323e-178
-40.06,1.1049030138037743e-177
-40.04,1.5843235926295144e-177
-40.02,2.2714026787293447e-177
-40.0,3.2559287356143872e-177
-39.98,4.6664450979274464e-177
-39.96,6.6869479601803275e-177
-39.94,9.580766131943915e-177
-39.92,1.3724705923186153e-176
-39.9,1.965786594587051e-176
-39.88,2.8151413340534133e-176
-39.86,4.0308306357532166e-176
-39.84,5.7705792637399064e-176
-39.82,8.259899891697985e-176
-39.8,1.1821175626399878e-175
-39.78,1.6915197324395967e-175
-39.76,2.4200480003235583e-175
-39.74,3.4617954643735957e-175
-39.72,4.9511871435984525e-175
-39.7,7.080236951107807e-175
-39.68,1.012317525291413e-174
-39.66,1.4471589387765743e-174
-39.64,2.0684556826614077e-174
-39.62,2.9560156039859057e-174
-39.6,4.223745450076916e-174
-39.58,6.034193942426319e-174
-39.56,8.619286268953592e-174
-39.54,1.2309881105989055e-173
-39.52,1.7577897374305593e-173
-39.5,2.5096346601589774e-173
-39.48,3.582486773821449e-173
-39.46,5.113157854706907e-173
-39.44,7.296663499633238e-173
-39.42,1.0410940130004584e-172
-39.4,1.4852039395181884e-172
-39.38,2.1184233217498118e-172
-39.36,3.021133511301262e-172
-39.34,4.3078205175529893e-172
-39.32,6.141518939415335e-172
-39.3,8.754362047237681e-172
-39.28,1.247681467307485e-171
-39.26,1.777925086878913e-171
-39.24,2.5331079887033994e-171
-39.22,3.6084813416130916e-171
-39.2,5.139557585178467e-171
-39.18,7.319097315688216e-171
-39.16,1.0421250126071e-170
-39.14,1.4835856732595908e-170
-39.12,2.1117181597394862e-170
-39.1,3.0053135636444845e-170
-39.08,4.276358842794107e-170
-39.06,6.083997173672005e-170
-39.04,8.654348486663936e-170
-39.02,1.2308645600900539e-169
-39.0,1.7503168292808434e-169
-38.98,2.4885913234930796e-169
-38.96,3.537700065017032e-169
-38.94,5.0282741648263605e-169
-38.92,7.145743157729845e-169
-38.9,1.0153280110239357e-168
-38.88,1.4424336529561936e-168
-38.86,2.0488767657839535e-168
-38.84,2.909821455660281e-168
-38.82,4.131876755023713e-168
-38.8,5.866227331278728e-168
-38.78,8.327237128059998e-168
-38.76,1.1818802835052055e-167
-38.74,1.6771679566443784e-167
-38.72,2.3796338489378018e-167
-38.7,3.375780749863261e-167
-38.68,4.78816204383166e-167
-38.66,6.79037814083111e-167
-38.64,9.628299540820116e-167
-38.62,1.3650097041375508e-166
-38.6,1.9348727032234316e-166
-38.58,2.7422027968520454e-166
-38.56,3.8857714590708484e-166
-38.54,5.505356557708905e-166
-38.52,7.798734975153319e-166
-38.5,1.1045703599930076e-165
-38.48,1.564203024681646e-165
-38.46,2.2147431665450946e-165
-38.44,3.13533631196772e-165
-38.42,4.437878490845021e-165
-38.4,6.280543019880902e-165
-38.38,8.886883670992667e-165
-38.36,1.2572808731735148e-164
-38.34,1.7784662790265745e-164
-38.32,2.5152981667234413e-164
-38.3,3.556835879948904e-164
-38.28,5.028850111339586e-164
-38.26,7.108927239291646e-164
-38.24,1.0047776355671243e-163
-38.22,1.4199281317487202e-163
-38.2,2.006288020786995e-163
-38.18,2.834331930770175e-163
-38.16,4.0034891119248715e-163
-38.14,5.654016959856188e-163
-38.12,7.983734295932175e-163
-38.1,1.1271599674041437e-162
-38.08,1.5910929434266554e-162
-38.06,2.2456189076456256e-162
-38.04,3.168889356882436e-162
-38.02,4.471040546081483e-162
-38.0,6.307258833314864e-162
-37.98,8.896172836596326e-162
-37.96,1.2545740002140182e-161
-37.94,1.7689675528078676e-161
-37.92,2.493870878093356e-161
-37.9,3.5152690752426006e-161
-37.88,4.954201839149821e-161
-37.86,6.981027225334228e-161
-37.84,9.835478199736565e-161
-37.82,1.3854859990178473e-160
-37.8,1.9513686143523326e-160
-37.78,2.7479384607279234e-160
-37.76,3.869057664730203e-160
-37.74,5.4467057691994156e-160
-37.72,7.666429407279617e-160
-37.7,1.078904189739713e-159
-37.68,1.518109615607576e-159
-37.66,2.1357671156745378e-159
-37.64,3.0042437935331023e-159
-37.62,4.2251969998757867e-159
-37.6,5.941406482497837e-159
-37.58,8.353376988901248e-159
-37.56,1.1742630906031803e-158
-37.54,1.6504381430705513e-158
-37.52,2.3193356662494542e-158
-37.5,3.2588057500376677e-158
-37.48,4.578085025177959e-158
-37.46,6.430426038058903e-158
-37.44,9.030798526497086e-158
-37.42,1.2680695452509988e-157
-37.4,1.7802889826382442e-157
-37.38,2.4990126176593398e-157
-37.36,3.507332233023128e-157
-37.34,4.921708374993932e-157
-37.32,6.905344665200953e-157
-37.3,9.686912047081558e-157
-37.28,1.3586758801386725e-156
-37.26,1.905359315645541e-156
-37.24,2.6715814700071636e-156
-37.22,3.745333285975698e-156
-37.2,5.249803293146143e-156
-37.18,7.357429418398392e-156
-37.16,1.0309549564915502e-155
-37.14,1.4443877291724119e-155
-37.12,2.0232912454677188e-155
-37.1,2.833763012881072e-155
-37.08,3.968251283591054e-155
-37.06,5.556039392419886e-155
-37.04,7.77789328036424e-155
-37.02,1.088652204981208e-154
-37.0,1.5235153912329965e-154
-36.98,2.1317439955112363e-154
-36.96,2.9823167219140388e-154
-36.94,4.1716031982689285e-154
-36.92,5.834219073705556e-154
-36.9,8.158174428438139e-154
-36.88,1.1406010142298884e-153
-36.86,1.594428442804523e-153
-36.84,2.2284701729366642e-153
-36.82,3.1141471572145953e-153
-36.8,4.351128901192729e-153
-36.78,6.078484037476326e-153
-36.76,8.490223532960825e-153
-36.74,1.1856963462370717e-152
-36.72,1.6556111837163923e-152
-36.7,2.3113926830299347e-152
-36.68,3.2264105547853514e-152
-36.66,4.502938735452966e-152
-36.64,6.2835193901577585e-152
-36.62,8.766785766479394e-152
-36.6,1.222948985152769e-151
-36.58,1.7057163053666357e-151
-36.56,2.3786786464936987e-151
-36.54,3.316616520560789e-151
-36.52,4.623653266588751e-151
-36.5,6.444745469856983e-151
-36.48,8.981663794706377e-151
-36.46,1.251521548606902e-150
-36.44,1.743614138182825e-150
-36.42,2.4288066591615854e-150
-36.4,3.3827197644511506e-150
-36.38,4.7105282181392154e-150
-36.36,6.558487746714253e-150
-36.34,9.129948464565898e-150
-36.32,1.2707597589225157e-149
-36.3,1.7684349686895314e-149
-36.28,2.4606239524020322e-149
-36.26,3.4231971616572026e-149
-36.24,4.761558149312497e-149
-36.22,6.622116004193076e-149
-36.2,9.208205207644562e-149
-36.18,1.2802173445888143e-148
-36.16,1.779602213872412e-148
-36.14,2.4733904567786707e-148
-36.12,3.4371060884551304e-148
-36.1,4.7755534070285235e-148
-36.08,6.63414544177617e-148
-36.06,9.214606277772539e-148
-36.04,1.2796732488185633e-147
-36.02,1.7768546860990267e-147
-36.0,2.466807417303245e-147
-35.98,3.4241209128318013e-147
-35.96,4.752186229409208e-147
-35.94,6.59429427260903e-147
-35.92,9.14900171347543e-147
-35.9,1.2691402186129525e-146
-35.88,1.760256748057663e-146
-35.86,2.4410290153096043e-146
-35.84,3.384545667442394e-146
-35.82,4.69200350585287e-146
-35.8,6.5034946961857525e-146
-35.78,9.012925178121893e-146
-35.76,1.2488643083318684e-145
-35.74,1.7301958063994916e-145
-35.72,2.3966563656479585e-145
-35.7,3.319302216199622e-145
-35.68,4.596405500025978e-145
-35.66,6.363856649456462e-145
-35.64,8.809534360168175e-145
-35.62,1.2193153247670104e-144
-35.6,1.687367280368161e-144
-35.58,2.3347142155452012e-144
-35.56,3.2298945576161586e-144
-35.54,4.467591691685201e-144
-35.52,6.17858630460145e-144
-35.5,8.543489167657789e-144
-35.48,1.1811687318283132e-143
-35.46,1.632747859802883e-143
-35.44,2.2566116063658717e-143
-35.42,3.1183511950383774e-143
-35.4,4.308476662250631e-143
-35.38,5.951863709545539e-143
-35.36,8.220774277760277e-143
-35.34,1.1352799880438989e-142
-35.32,1.5675584884157518e-142
-35.3,2.1640886068558285e-142
-35.28,2.9871486570672502e-142
-35.26,4.12258051552472e-142
-35.24,5.688686091029908e-142
-35.22,7.848475475670918e-142
-35.2,1.0826526780404007e-141
-35.18,1.4932190308962183e-141
-35.16,2.0591519288647288e-141
-35.14,2.83912019310778e-141
-35.12,3.913899583879879e-141
-35.1,5.394685018390291e-141
-35.08,7.434521447549565e-141
-35.06,1.0244020945737416e-140
-35.04,1.4112969721817453e-140
-35.02,1.9440027487914656e-140
-35.0,2.677354339086169e-140
-34.98,3.686764042399859e-140
-34.96,5.075926754724372e-140
-34.94,6.987404142942853e-140
-34.92,9.617161127398278e-140
-34.9,1.3234527311756677e-139
-34.88,1.8209603504969002e-139
-34.86,2.5050884092571614e-139
-34.84,3.4456894912253164e-139
-34.82,4.738705641632427e-139
-34.8,6.515891420175952e-139
-34.78,8.958152638861853e-139
-34.76,1.231384238847857e-138
-34.74,1.6923852663222362e-138
-34.72,2.325602008793841e-138
-34.7,3.195229556877966e-138
-34.68,4.38934026308655e-138
-34.66,6.028745428012448e-138
-34.64,8.279138640300443e-138
-34.62,1.136773334670063e-137
-34.6,1.560605428309934e-137
-34.58,2.1421153905424494e-137
-34.56,2.939836128061275e-137
-34.54,4.033981449736174e-137
-34.52,5.534459117900301e-137
-34.5,7.591838897456893e-137
-34.48,1.0412362905238312e-136
-34.46,1.4278484745789443e-136
-34.44,1.957696932772371e-136
-34.42,2.6837330329502915e-136
-34.4,3.678439995540676e-136
-34.38,5.041021539976725e-136
-34.36,6.907230407146032e-136
-34.34,9.462804028242168e-136
-34.32,1.2961828229271097e-135
-34.3,1.775183246483849e-135
-34.28,2.4308078606739413e-135
-34.26,3.328040375858974e-135
-34.24,4.5557203133281986e-135
-34.22,6.235281054711284e-135
-34.2,8.532681345331491e-135
-34.18,1.167469472024823e-134
-34.16,1.5971144975498745e-134
-34.14,2.184525324293042e-134
-34.12,2.9875049138523816e-134
-34.1,4.084987065882942e-134
-34.08,5.58474381935215e-134
-34.06,7.633897764151631e-134
-34.04,1.043325772514339e-133
-34.02,1.4256865241884339e-133
-34.0,1.9478641587085755e-133
-33.98,2.660870883618203e-133
-33.96,3.634288911185487e-133
-33.94,4.963015248647703e-133
-33.92,6.776450698379645e-133
-33.9,9.251016793144665e-133
-33.88,1.2627203177763891e-132
-33.86,1.7232781465696135e-132
-33.84,2.3514411042908593e-132
-33.82,3.208066361592722e-132
-33.8,4.376058249116652e-132
-33.78,5.968337280133898e-132
-33.76,8.13868302246033e-132
-33.74,1.1096484828782987e-131
-33.72,1.5126805611619113e-131
-33.7,2.061766795799124e-131
-33.68,2.80971564163755e-131
-33.66,3.828385918170169e-131
-33.64,5.215543403281692e-131
-33.62,7.104179572836863e-131
-33.6,9.675174578846541e-131
-33.58,1.3174501844892842e-130
-33.56,1.793659937281491e-130
-33.54,2.441611299693039e-130
-33.52,3.323100358480502e-130
-33.5,4.522107698267659e-130
-33.48,6.152744177889715e-130
-33.46,8.370036037806208e-130
-33.44,1.138456157856446e-129
-33.42,1.5482311675950095e-129
-33.4,2.105163417399963e-129
-33.38,2.8619782945481042e-129
-33.36,3.8902487324504914e-129
-33.34,5.287116948870935e-129
-33.32,7.184407819167302e-129
-33.3,9.760982848936452e-129
-33.28,1.3259484359553872e-128
-33.26,1.8009026367939931e-128
-33.24,2.445593916581508e-128
-33.22,3.32054193850364e-128
-33.2,4.507794475582021e-128
-33.18,6.118567522012742e-128
-33.16,8.303590437494253e-128
-33.14,1.12671115992196e-127
-33.12,1.5285856729204564e-127
-33.1,2.0734687119457973e-127
-33.08,2.8121319903738593e-127
-33.06,3.8133303353624646e-127
-33.04,5.170156253108912e-127
-33.02,7.0086346554713626e-127
-33.0,9.49934559124877e-127
-32.98,1.287313924058698e-126
-32.96,1.7442380593778163e-126
-32.94,2.3629664926689655e-126
-32.92,3.2006624951362156e-126
-32.9,4.3346367763582256e-126
-32.88,5.869431719162849e-126
-32.86,7.946390640648002e-126
-32.84,1.0756581696996676e-125
-32.82,1.4558249634164494e-125
-32.8,1.970037789619817e-125
-32.78,2.6654495367874e-125
-32.76,3.6057605707494865e-125
-32.74,4.877011940793434e-125
-32.72,6.595401904586156e-125
-32.7,8.91783072823422e-125
-32.68,1.205612374088445e-124
-32.66,1.6296212602091863e-124
-32.64,2.202399905899462e-124
-32.62,2.976022365167959e-124
-32.6,4.020746701885814e-124
-32.58,5.43134951275431e-124
-32.56,7.335661797403798e-124
-32.54,9.906069321974035e-124
-32.52,1.3375004538643946e-123
-32.5,1.805581208504898e-123
-32.48,2.4370847225174846e-123
-32.46,3.288930839368698e-123
-32.44,4.437816779246035e-123
-32.42,5.987072366399783e-123
-32.4,8.075885633952174e-123
-32.38,1.0891716423003612e-122
-32.36,1.468699692093289e-122
-32.34,1.9801595972540488e-122
-32.32,2.669303150783535e-122
-32.3,3.5977096912639706e-122
-32.28,4.848248211178463e-122
-32.26,6.532419831817576e-122
-32.24,8.80022637981124e-122
-32.22,1.185343200271896e-121
-32.2,1.5963381549783567e-121
-32.18,2.1494937582556444e-121
-32.16,2.8938631891771466e-121
-32.14,3.895384353472151e-121
-32.12,5.2426775630424905e-121
-32.1,7.054829044133667e-121
-32.08,9.491838775613843e-121
-32.06,1.2768642405270872e-120
-32.04,1.7173926854157703e-120
-32.02,2.3095374355783695e-120
-32.0,3.1053525764906816e-120
-31.98,4.174719874583918e-120
-31.96,5.6114393774386075e-120
-31.94,7.541395618199761e-120
-31.92,1.0133504997504032e-119
-31.9,1.3614389163358925e-119
-31.88,1.8288039375777642e-119
-31.86,2.4562165228039037e-119
-31.84,3.2983494185632316e-119
-31.82,4.428505495250267e-119
-31.8,5.944950282214756e-119
-31.78,7.979391593584164e-119
-31.76,1.0708332397450164e-118
-31.74,1.436826804601638e-118
-31.72,1.9276026376750472e-118
-31.7,2.585598667927704e-118
-31.68,3.4676498025259635e-118
-31.66,4.649859825800329e-118
-31.64,6.234117778893428e-118
-31.62,8.356812497233399e-118
-31.6,1.12004849240692e-117
-31.58,1.5009406043691044e-117
-31.56,2.0110399597133153e-117
-31.54,2.6940670899846285e-117
-31.52,3.6084993058382386e-117
-31.5,4.8325388972450684e-117
-31.48,6.470749739474057e-117
-31.46,8.66292115192943e-117
-31.44,1.1595904566498153e-116
-31.42,1.5519417489560408e-116
-31.4,2.0767141066573144e-116
-31.38,2.778487981429305e-116
-31.36,3.716814142947257e-116
-31.34,4.971227980532099e-116
-31.32,6.64793904220393e-116
-31.3,8.888754052844807e-116
-31.28,1.188297719487719e-115
-31.26,1.588327848407625e-115
-31.24,2.1226849966085906e-115
-31.22,2.836360723863557e-115
-31.2,3.789377642444361e-115
-31.18,5.061798197524725e-115
-31.16,6.7603982103309385e-115
-31.14,9.027557063044702e-115
-31.12,1.2053098878001494e-114
-31.1,1.6090061691900947e-114
-31.08,2.1475694240058844e-114
-31.06,2.865940882978435e-114
-31.04,3.8239988795313064e-114
-31.02,5.1015106521794405e-114
-31.0,6.804721450348942e-114
-30.98,9.075120898214305e-114
-30.96,1.210110417025614e-113
-30.94,1.6133481391629765e-113
-30.92,2.1506101857198625e-113
-30.9,2.8663275445633545e-113
-30.88,3.819622551334748e-113
-30.86,5.089154003504171e-113
-30.84,6.779555973580945e-113
-30.82,9.029993153063823e-113
-30.8,1.2025526624685078e-112
-30.78,1.601221084828557e-112
-30.76,2.131714352218099e-112
-30.74,2.837508890990945e-112
-30.72,3.77638240698366e-112
-30.7,5.025105838902051e-112
-30.68,6.685670576817332e-112
-30.66,8.893551968056894e-112
-30.64,1.1828673200328124e-111
-30.62,1.5729949650256815e-111
-30.6,2.0914579849001016e-111
-30.58,2.7803628011471115e-111
-30.56,3.69559445801902e-111
-30.54,4.911313509291315e-111
-30.52,6.525916631054187e-111
-30.5,8.669936123185929e-111
-30.48,1.151650729612487e-110
-30.46,1.5295236242191815e-110
-30.44,2.031056965484893e-110
-30.42,2.6966124313153974e-110
-30.4,3.57969045003449e-110
-30.38,4.7511957832350847e-110
-30.36,6.305084240321461e-110
-30.34,8.36583650639258e-110
-30.32,1.109834868576662e-109
-30.3,1.4721018908068459e-109
-30.28,1.9523059984561338e-109
-30.26,2.588739912907462e-109
-30.24,3.4320962881136986e-109
-30.22,4.549472249930019e-109
-30.2,6.029663694993506e-109
-30.18,7.990163616349334e-109
-30.16,1.0586411419900931e-108
-30.14,1.402401528042261e-108
-30.12,1.857490056096138e-108
-30.1,2.459864197654975e-108
-30.08,3.257063896195877e-108
-30.06,4.311932347874368e-108
-30.04,5.707528793231006e-108
-30.02,7.55361415096839e-108
-30.0,9.995211658988239e-108
-29.98,1.322390457194637e-107
-29.96,1.749274361234947e-107
-29.94,2.31359143562141e-107
-29.92,3.0594680201335565e-107
-29.9,4.045159783530687e-107
-29.88,5.347563578125067e-107
-29.86,7.068166077077178e-107
-29.84,9.340885464446483e-107
-29.82,1.2342406938768333e-106
-29.8,1.6305802910251708e-106
-29.78,2.1538478887988654e-106
-29.76,2.8445815046786964e-106
-29.74,3.756230613765001e-106
-29.72,4.959257134387541e-106
-29.7,6.546535367832874e-106
-29.68,8.640461175860233e-106
-29.66,1.140230990621339e-105
-29.64,1.504455239000239e-105
-29.62,1.9847061446743505e-105
-29.6,2.6178434423786976e-105
-29.58,3.452404225290354e-105
-29.56,4.552292103969726e-105
-29.54,6.0016285970173646e-105
-29.52,7.911131871091891e-105
-29.5,1.042650232517776e-104
-29.48,1.3739444618974496e-104
-29.46,1.8102152706003656e-104
-29.44,2.3846342832809337e-104
-29.42,3.140825841663034e-104
-29.4,4.1361515252716413e-104
-29.38,5.446023842572315e-104
-29.36,7.169570656244448e-104
-29.34,9.43707209140348e-104
-29.32,1.241972298410168e-103
-29.3,1.6342446000127611e-103
-29.28,2.150070600935767e-103
-29.26,2.8282571651555993e-103
-29.24,3.719765688150698e-103
-29.22,4.891508189990365e-103
-29.2,6.431325623228383e-103
-29.18,8.454515516124022e-103
-29.16,1.1112389746822276e-102
-29.14,1.4603492015290024e-102
-29.12,1.918829925080382e-102
-29.1,2.5208485883588913e-102
-29.08,3.3112163070333393e-102
-29.06,4.348694070072231e-102
-29.04,5.710322981483519e-102
-29.02,7.497094805637734e-102
-29.0,9.841376468102888e-102
-28.98,1.2916629455348956e-101
-28.96,1.695013140410437e-101
-28.94,2.22396245223266e-101
-28.92,2.9175099430854277e-101
-28.9,3.826729390202506e-101
-28.88,5.018497033993317e-101
-28.86,6.580366831536262e-101
-28.84,8.626945418544827e-101
-28.82,1.1308226766409588e-100
-28.8,1.4820487191632462e-100
-28.78,1.9420524937339934e-100
-28.76,2.5444268039710314e-100
-28.74,3.3331086606953717e-100
-28.72,4.365555311209736e-100
-28.7,5.716892567036538e-100
-28.68,7.485332209570577e-100
-28.66,9.799245571986852e-100
-28.64,1.2826398119269472e-99
-28.62,1.6786003266591163e-99
-28.6,2.1964453579869115e-99
-28.58,2.873584793360208e-99
-28.56,3.758877243163812e-99
-28.54,4.916123469668209e-99
-28.52,6.428622642335622e-99
-28.5,8.405113807901703e-99
-28.48,1.0987522461301529e-98
-28.46,1.4361058997842309e-98
-28.44,1.8767380954442207e-98
-28.42,2.4521745792989e-98
-28.4,3.2035360465546336e-98
-28.38,4.1844497519218547e-98
-28.36,5.464842023595403e-98
-28.34,7.135877397415825e-98
-28.32,9.316389996909135e-98
-28.3,1.216125665180745e-97
-28.28,1.5872296233522738e-97
-28.26,2.0712455085448494e-97
-28.24,2.7024266301466605e-97
-28.22,3.525386660888111e-97
-28.2,4.5982239047842673e-97
-28.18,5.99658488460249e-97
-28.16,7.818948802437596e-97
-28.14,1.019349856297762e-96
-28.12,1.3287053250037805e-96
-28.1,1.7316678656792123e-96
-28.08,2.2564776336868427e-96
-28.06,2.9398690169097188e-96
-28.04,3.829617881173725e-96
-28.02,4.9878503645835844e-96
-28.0,6.495340205085343e-96
-27.98,8.457089031421926e-96
-27.96,1.1009571472187994e-95
-27.94,1.4330140240466425e-95
-27.92,1.8649233168735686e-95
-27.9,2.4266214382734044e-95
-27.88,3.156992820096036e-95
-27.86,4.106536347180604e-95
-27.84,5.340823931148651e-95
-27.82,6.944985825868973e-95
-27.8,9.029526550221471e-95
-27.78,1.1737864933447926e-94
-27.76,1.5256107814447828e-94
-27.74,1.9825717039042086e-94
-27.72,2.5759923597407416e-94
-27.7,3.3464993934133983e-94
-27.68,4.346777831776677e-94
-27.66,5.645139121028778e-94
-27.64,7.330141663881108e-94
-27.62,9.516573354918903e-94
-27.6,1.2353196336978697e-93
-27.58,1.6032771436654172e-93
-27.56,2.080503120468696e-93
-27.54,2.6993466150649735e-93
-27.52,3.5017041475718135e-93
-27.5,4.541828795357926e-93
-27.48,5.8899631972804506e-93
-27.46,7.637037370973834e-93
-27.44,9.900742450262337e-93
-27.42,1.2833382057471109e-92
-27.4,1.6632019937602742e-92
-27.38,2.155159330976524e-92
-27.36,2.7921855943460004e-92
-27.34,3.616926587727394e-92
-27.32,4.684525623823039e-92
-27.3,6.066274474779423e-92
-27.28,7.854327519843352e-92
-27.26,1.0167787719015354e-91
-27.24,1.3160562344254365e-91
-27.22,1.703150145884435e-91
-27.2,2.2037480355482442e-91
-27.18,2.8510278070389024e-91
-27.16,3.68783499380171e-91
-27.14,4.769490869818338e-91
-27.12,6.167413617952269e-91
-27.1,7.973787211524149e-91
-27.08,1.0307580169134863e-90
-27.06,1.3322303203183775e-90
-27.04,1.7216006530667603e-90
-27.02,2.2244161358364744e-90
-27.0,2.8736254923836426e-90
-26.98,3.711716619656486e-90
-26.96,4.793469498037951e-90
-26.94,6.1895010047581945e-90
-26.92,7.9908286902195e-90
-26.9,1.0314745468129028e-89
-26.88,1.3312380545512926e-89
-26.86,1.7178429025535585e-89
-26.84,2.216367018700194e-89
-26.82,2.8591071115485196e-89
-26.8,3.687649920802596e-89
-26.78,4.755535829917115e-89
-26.76,6.131683697024501e-89
-26.74,7.904793734893157e-89
-26.72,1.0189006830057962e-88
-26.7,1.3131177669560563e-88
-26.68,1.6920220353137361e-88
-26.66,2.179911510218588e-88
-26.64,2.808033129458795e-88
-26.62,3.616563567877092e-88
-26.6,4.657152846803855e-88
-26.58,5.996190100761077e-88
-26.56,7.718995850009055e-88
-26.54,9.935202758833001e-88
-26.52,1.2785660689503871e-87
-26.5,1.6451296428255401e-87
-26.48,2.1164479566697836e-87
-26.46,2.7223601093345078e-87
-26.44,3.501176977809459e-87
-26.42,4.502078555433696e-87
-26.4,5.788187433355765e-87
-26.38,7.4405084855399054e-87
-26.36,9.562978062243219e-87
-26.34,1.2288934107022708e-86
-26.32,1.578940572410097e-86
-26.3,2.028373211924531e-86
-26.28,2.6053163264861245e-86
-26.26,3.345827671323087e-86
-26.24,4.2961277698358814e-86
-26.22,5.5154547064527106e-86
-26.2,7.079718155345243e-86
-26.18,9.086175643245162e-86
-26.16,1.1659416051784792e-85
-26.14,1.4959014554423783e-85
-26.12,1.9189324299883352e-85
-26.1,2.461199924854464e-85
-26.08,3.1562007354586894e-85
-26.06,4.046810359831675e-85
-26.04,5.187900074365051e-85
-26.02,6.649681809663876e-85
-26.0,8.521982532256786e-85
-25.98,1.0919705546556626e-84
-25.96,1.398980717260862e-84
-25.94,1.792020783387723e-84
-25.92,2.2951172059933495e-84
-25.9,2.9389839087879706e-84
-25.88,3.762877331009866e-84
-25.86,4.816964280680832e-84
-25.84,6.16534386703797e-84
-25.82,7.889903565066966e-84
-25.8,1.0095238856515445e-83
-25.78,1.2914928784436377e-83
-25.76,1.651953982967157e-83
-25.74,2.112683244327293e-83
-25.72,2.7014774292294837e-83
-25.7,3.453812935180849e-83
-25.68,4.414960200314771e-83
-25.66,5.642678247440738e-83
-25.64,7.210647977880194e-83
-25.62,9.212846045028972e-83
-25.6,1.176911608373323e-82
-25.58,1.5032263922942695e-82
-25.56,1.9197092194555372e-82
-25.54,2.4511902584747558e-82
-25.52,3.129313734534468e-82
-25.5,3.9944013827247127e-82
-25.48,5.0978237163290174e-82
-25.46,6.505017006730188e-82
-25.44,8.299321183769708e-82
-25.42,1.0586861237192834e-81
-25.4,1.350275483353607e-81
-25.38,1.7219005184056002e-81
-25.36,2.1954535049757293e-81
-25.34,2.7987940651127844e-81
-25.32,3.567370013396106e-81
-25.3,4.5462768959532115e-81
-25.28,5.792874532286464e-81
-25.26,7.380110662184782e-81
-25.24,9.400742103832568e-81
-25.22,1.1972694915579416e-80
-25.2,1.5245869796818294e-80
-25.18,1.9410781000258658e-80
-25.16,2.4709520961151284e-80
-25.14,3.1449674501403092e-80
-25.12,4.0021973203543195e-80
-25.1,5.092269168639078e-80
-25.08,6.478205483040048e-80
-25.06,8.240026338876814e-80
-25.04,1.0479317370637716e-79
-25.02,1.3325020924663549e-79
-25.0,1.694077673642345e-79
-24.98,2.153422522503322e-79
-24.96,2.7368796220775577e-79
-24.94,3.477864470043772e-79
-24.92,4.4187570555345975e-79
-24.9,5.613298122361205e-79
-24.88,7.129623638350344e-79
-24.86,9.054106823109315e-79
-24.84,1.1496221858974509e-78
-24.82,1.459469997486261e-78
-24.8,1.8525320044475235e-78
-24.78,2.3510766081972417e-78
-24.76,2.9833097972386617e-78
-24.74,3.7849525648016327e-78
-24.72,4.80123585417418e-78
-24.7,6.089423137895567e-78
-24.68,7.721999664493071e-78
-24.66,9.790703905269827e-78
-24.64,1.241162277784135e-77
-24.62,1.5731630299579375e-77
-24.6,1.9936522565069595e-77
-24.58,2.5261294291689066e-77
-24.56,3.2003118602967094e-77
-24.54,4.053773847310221e-77
-24.52,5.134016320759745e-77
-24.5,6.501079638891599e-77
-24.48,8.23084153345139e-77
-24.46,1.0419179197606916e-76
-24.44,1.3187221089480575e-76
-24.42,1.6687972684125642e-76
-24.4,2.1114674261700554e-76
-24.38,2.6711341791264572e-76
-24.36,3.378605898700325e-76
-24.34,4.272773587180017e-76
-24.32,5.4027234466550766e-76
-24.3,6.83039953132634e-76
-24.28,8.633959172262651e-76
-24.26,1.0912000734427591e-75
-24.24,1.3788889627027558e-75
-24.22,1.7421466773163724e-75
-24.2,2.2007497008142957e-75
-24.18,2.779630695163442e-75
-24.16,3.5102177599026533e-75
-24.14,4.432120223914946e-75
-24.12,5.59525029035759e-75
-24.1,7.06249278876123e-75
-24.08,8.91306408704593e-75
-24.06,1.1246737374254943e-74
-24.04,1.4189156915408954e-74
-24.02,1.789852085103106e-74
-24.0,2.257398360853427e-74
-23.98,2.846621869837895e-74
-23.96,3.5890695205083945e-74
-23.94,4.524436243948762e-74
-23.92,5.7026614243278114e-74
-23.9,7.186562640742947e-74
-23.88,9.055143894893665e-74
-23.86,1.14077503813823e-73
-23.84,1.4369285574795387e-73
-23.82,1.8096761188851577e-73
-23.8,2.278751919649141e-73
-23.78,2.8689551074567946e-73
-23.76,3.6114447116621284e-73
-23.74,4.5453643499577967e-73
-23.72,5.719880361913675e-73
-23.7,7.196738155577699e-73
-23.68,9.053468006300584e-73
-23.66,1.138740465101124e-72
-23.64,1.4320726441825408e-72
-23.62,1.8006771640927248e-72
-23.6,2.2637954253477888e-72
-23.58,2.845568285331462e-72
-23.56,3.5762787211485846e-72
-23.54,4.4939084251959924e-72
-23.52,5.646087325089173e-72
-23.5,7.092534815243618e-72
-23.48,8.908116223740986e-72
-23.46,1.1186668943138525e-71
-23.44,1.4045791259628998e-71
-23.42,1.7632835132286585e-71
-23.4,2.2132404386180163e-71
-23.38,2.7775734961329755e-71
-23.36,3.4852427708478654e-71
-23.34,4.372512135999555e-71
-23.32,5.484783948505338e-71
-23.3,6.878892763359506e-71
-23.28,8.625972441784274e-71
-23.26,1.0815039410261472e-70
-23.24,1.3557470223729096e-70
